Seq,COPx,COPy
751.000000,-0.011201,0.063103
752.000000,-0.011067,0.063101
753.000000,-0.010936,0.063091
754.000000,-0.010826,0.063088
755.000000,-0.010746,0.063083
756.000000,-0.010708,0.063097
757.000000,-0.010614,0.063103
758.000000,-0.010563,0.063085
759.000000,-0.010532,0.063013
760.000000,-0.010532,0.062930
761.000000,-0.010548,0.062835
762.000000,-0.010580,0.062762
763.000000,-0.010617,0.062661
764.000000,-0.010598,0.062627
765.000000,-0.010553,0.062608
766.000000,-0.010526,0.062613
767.000000,-0.010498,0.062601
768.000000,-0.010501,0.062516
769.000000,-0.010485,0.062379
770.000000,-0.010458,0.062208
771.000000,-0.010438,0.062015
772.000000,-0.010411,0.061804
773.000000,-0.010396,0.061600
774.000000,-0.010415,0.061387
775.000000,-0.010422,0.061194
776.000000,-0.010395,0.061008
777.000000,-0.010308,0.060774
778.000000,-0.010213,0.060538
779.000000,-0.010146,0.060295
780.000000,-0.010085,0.060099
781.000000,-0.010024,0.059899
782.000000,-0.010000,0.059730
783.000000,-0.010003,0.059573
784.000000,-0.009953,0.059394
785.000000,-0.009892,0.059264
786.000000,-0.009810,0.059158
787.000000,-0.009740,0.059078
788.000000,-0.009671,0.058979
789.000000,-0.009626,0.058868
790.000000,-0.009630,0.058791
791.000000,-0.009605,0.058705
792.000000,-0.009542,0.058626
793.000000,-0.009440,0.058569
794.000000,-0.009344,0.058528
795.000000,-0.009259,0.058487
796.000000,-0.009198,0.058450
797.000000,-0.009163,0.058426
798.000000,-0.009154,0.058384
799.000000,-0.009144,0.058328
800.000000,-0.009167,0.058275
801.000000,-0.009151,0.058244
802.000000,-0.009096,0.058203
803.000000,-0.009071,0.058140
804.000000,-0.009036,0.058131
805.000000,-0.009044,0.058093
806.000000,-0.009045,0.058075
807.000000,-0.009045,0.058068
808.000000,-0.009060,0.058061
809.000000,-0.009111,0.058071
810.000000,-0.009126,0.058082
811.000000,-0.009146,0.058136
812.000000,-0.009151,0.058193
813.000000,-0.009131,0.058262
814.000000,-0.009118,0.058343
815.000000,-0.009126,0.058455
816.000000,-0.009116,0.058580
817.000000,-0.009114,0.058698
818.000000,-0.009120,0.058842
819.000000,-0.009156,0.058974
820.000000,-0.009210,0.059152
821.000000,-0.009302,0.059287
822.000000,-0.009333,0.059436
823.000000,-0.009370,0.059525
824.000000,-0.009395,0.059642
825.000000,-0.009424,0.059762
826.000000,-0.009464,0.059844
827.000000,-0.009504,0.059886
828.000000,-0.009516,0.059950
829.000000,-0.009540,0.059961
830.000000,-0.009533,0.059962
831.000000,-0.009531,0.059999
832.000000,-0.009534,0.059984
833.000000,-0.009514,0.059968
834.000000,-0.009482,0.059905
835.000000,-0.009462,0.059833
836.000000,-0.009436,0.059739
837.000000,-0.009362,0.059680
838.000000,-0.009277,0.059618
839.000000,-0.009191,0.059582
840.000000,-0.009125,0.059520
841.000000,-0.009093,0.059475
842.000000,-0.009078,0.059459
843.000000,-0.009073,0.059418
844.000000,-0.009081,0.059391
845.000000,-0.009123,0.059340
846.000000,-0.009126,0.059297
847.000000,-0.009125,0.059303
848.000000,-0.009132,0.059346
849.000000,-0.009131,0.059404
850.000000,-0.009110,0.059474
851.000000,-0.009076,0.059547
852.000000,-0.009058,0.059641
853.000000,-0.009015,0.059754
854.000000,-0.008982,0.059877
855.000000,-0.008987,0.059992
856.000000,-0.009012,0.060035
857.000000,-0.009031,0.060063
858.000000,-0.009062,0.060108
859.000000,-0.009088,0.060128
860.000000,-0.009061,0.060159
861.000000,-0.009037,0.060203
862.000000,-0.009018,0.060282
863.000000,-0.008942,0.060428
864.000000,-0.008845,0.060562
865.000000,-0.008787,0.060642
866.000000,-0.008748,0.060743
867.000000,-0.008738,0.060863
868.000000,-0.008708,0.060970
869.000000,-0.008683,0.061114
