Seq,COPx,COPy
838,-0.006054,0.057617
839,-0.006123,0.058053
840,-0.006183,0.058567
841,-0.006123,0.059145
842,-0.006054,0.059737
843,-0.005945,0.060385
844,-0.005753,0.061103
845,-0.005617,0.06178
846,-0.005565,0.062349
847,-0.005544,0.062848
848,-0.005471,0.06333
849,-0.00548,0.063668
850,-0.005493,0.063873
851,-0.005523,0.063949
852,-0.00553,0.063915
853,-0.005557,0.063841
854,-0.005546,0.063635
855,-0.005527,0.063382
856,-0.005484,0.063108
857,-0.005389,0.062746
858,-0.005334,0.062377
859,-0.005246,0.062052
860,-0.005165,0.061726
861,-0.005017,0.061304
862,-0.004887,0.060776
863,-0.004749,0.060088
864,-0.004597,0.059228
865,-0.004339,0.058206
866,-0.004112,0.057009
867,-0.003905,0.055903
868,-0.003677,0.054876
869,-0.003489,0.053864
870,-0.003273,0.052837
871,-0.003059,0.051871
872,-0.002835,0.050938
873,-0.002634,0.050134
874,-0.002484,0.049475
875,-0.002379,0.048961
876,-0.002303,0.048607
877,-0.002277,0.048332
878,-0.00223,0.048183
879,-0.002247,0.048121
880,-0.002276,0.048216
881,-0.002372,0.04843
882,-0.002469,0.048756
883,-0.002596,0.049248
884,-0.002661,0.049726
885,-0.002662,0.050159
886,-0.002602,0.050524
887,-0.00245,0.050819
888,-0.002235,0.050995
889,-0.00208,0.051123
890,-0.001946,0.051174
891,-0.00184,0.051241
892,-0.001692,0.051268
893,-0.001529,0.051317
894,-0.001434,0.05146
895,-0.001378,0.051734
896,-0.001369,0.052033
897,-0.001389,0.052325
898,-0.001362,0.052714
899,-0.001352,0.053172
900,-0.001279,0.053684
901,-0.001195,0.054221
902,-0.001068,0.054801
903,-0.000935,0.055346
904,-0.000851,0.055861
905,-0.000785,0.056268
906,-0.000725,0.056629
907,-0.000727,0.056833
908,-0.000603,0.056897
909,-0.000494,0.056977
910,-0.000352,0.057045
911,-0.000228,0.05713
912,-0.000108,0.057229
913,-0.000074,0.05735
914,-0.000101,0.057417
915,-0.00015,0.057277
916,-0.000206,0.056897
917,-0.000216,0.056459
918,-0.000212,0.056027
919,-0.000249,0.055581
920,-0.000357,0.055289
921,-0.000545,0.055155
922,-0.000702,0.055136
923,-0.000853,0.055172
924,-0.001003,0.055219
925,-0.001148,0.055293
926,-0.00131,0.055385
927,-0.001445,0.055493
928,-0.00162,0.055599
929,-0.00176,0.05572
930,-0.001912,0.055882
931,-0.002006,0.056102
932,-0.002037,0.05624
933,-0.002114,0.05634
934,-0.002231,0.056517
935,-0.002347,0.056692
936,-0.002427,0.056847
937,-0.002494,0.0571
938,-0.002504,0.057425
939,-0.002524,0.057716
940,-0.002533,0.058034
941,-0.002562,0.058423
942,-0.002547,0.058865
943,-0.00254,0.059327
944,-0.00259,0.059879
945,-0.002624,0.060336
946,-0.002639,0.060796
947,-0.002718,0.06125
948,-0.002735,0.061644
949,-0.002864,0.06186
950,-0.002981,0.061979
951,-0.003065,0.06214
952,-0.003175,0.062266
953,-0.003277,0.062258
954,-0.003343,0.062245
955,-0.00343,0.062101
956,-0.003508,0.061839
957,-0.003616,0.061575
958,-0.003685,0.061285
959,-0.003805,0.060973
960,-0.003929,0.060667
961,-0.00408,0.060391
962,-0.00419,0.060224
963,-0.004257,0.060117
964,-0.00436,0.060058
965,-0.004452,0.060013
966,-0.00455,0.060002
967,-0.004649,0.059992
968,-0.004705,0.059924
969,-0.004734,0.059787
970,-0.004744,0.059625
971,-0.004787,0.059354
972,-0.004823,0.05917
973,-0.004829,0.058993
974,-0.00482,0.058767
975,-0.004784,0.058425
976,-0.004707,0.057963
977,-0.004642,0.057457
978,-0.004559,0.056937
979,-0.004455,0.056432
980,-0.004342,0.055918
981,-0.004233,0.055439
982,-0.004121,0.055038
983,-0.004066,0.054657
984,-0.004037,0.054335
985,-0.004008,0.054126
986,-0.004004,0.053959
987,-0.004077,0.053883
988,-0.004133,0.05389
989,-0.004179,0.053919
990,-0.00426,0.053951
991,-0.004388,0.054063
992,-0.004499,0.054271
993,-0.004681,0.054517
994,-0.004853,0.054778
995,-0.005004,0.055086
996,-0.005125,0.05536
997,-0.005276,0.055636
998,-0.005408,0.055893
999,-0.005501,0.056097
1000,-0.005627,0.05631
1001,-0.00572,0.056558
1002,-0.00579,0.05685
1003,-0.005848,0.057259
1004,-0.005851,0.057656
1005,-0.005764,0.058054
1006,-0.005769,0.058368
1007,-0.005758,0.058631
1008,-0.005805,0.058803
1009,-0.00582,0.058917
1010,-0.005873,0.059007
1011,-0.005899,0.059056
1012,-0.005936,0.059154
1013,-0.005945,0.059288
1014,-0.005936,0.059435
1015,-0.005954,0.059655
1016,-0.005959,0.059951
1017,-0.006,0.060218
1018,-0.006006,0.060503
1019,-0.005983,0.060752
1020,-0.00592,0.061022
1021,-0.005854,0.061236
1022,-0.005717,0.061369
1023,-0.005568,0.061402
1024,-0.005494,0.06135
1025,-0.005448,0.061246
1026,-0.005424,0.06109
